CODUSUARIO,PERIODO,CODCUENTA,CODCENTCOS,TABSUBCUEN,CODSUBCUEN,TABINCISO,CODINCISO,FECHCONTA,NROCONTA,NROPROVIS,LEYENDA,NROCHEQUE,NROCENTEMI,NROCOMPROB,DEBE,HABER,CODACTIVID,CODPRODUCT,NOMCUENTA,NOMSUBCUEN,NOMINCISO
300,201607,2050,1,2050    ,2292,        ,0,2016-07-06,0,109,JUMBO FC 2868            ,          ,0,0,21.34,0.00,0                             ,0                             ,PROVEEDORES                   ,JUMBO RETAIL ARGENTINA SA     ,                              
300,201607,2050,1,2050    ,2292,        ,0,2016-07-06,0,110,JUM BO FC 2868           ,          ,6725,2860,0.00,21.34,0                             ,0                             ,PROVEEDORES                   ,JUMBO RETAIL ARGENTINA SA     ,                              
300,201607,2050,1,2050    ,2292,        ,0,2016-07-06,0,111,JUMBO FC 2868            ,          ,0,0,1228.77,0.00,0                             ,0                             ,PROVEEDORES                   ,JUMBO RETAIL ARGENTINA SA     ,                              
300,201607,2050,1,2050    ,2292,        ,0,2016-07-09,0,113,JUMBO FC 2209            ,          ,1989,2209,0.00,1011.49,0                             ,0                             ,PROVEEDORES                   ,JUMBO RETAIL ARGENTINA SA     ,                              
300,201607,2050,1,2050    ,2292,        ,0,2016-07-09,0,112,JUMBO FC 2209            ,          ,1989,2209,0.00,1529.49,0                             ,0                             ,PROVEEDORES                   ,JUMBO RETAIL ARGENTINA SA     ,                              
300,201607,2050,1,2050    ,2292,        ,0,2016-07-09,0,112,JUMBO FC 2209            ,          ,0,0,1011.49,0.00,0                             ,0                             ,PROVEEDORES                   ,JUMBO RETAIL ARGENTINA SA     ,                              
300,201607,2050,1,2050    ,2292,        ,0,2016-07-09,0,114,JUM BO FC 2209           ,          ,0,0,1529.49,0.00,0                             ,0                             ,PROVEEDORES                   ,JUMBO RETAIL ARGENTINA SA     ,                              
300,201607,2050,1,2050    ,2295,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,588.11,0                             ,0                             ,PROVEEDORES                   ,DIESEL LANGE SRL              ,                              
300,201607,2050,1,2050    ,2328,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,397281.89,0.00,0                             ,0                             ,PROVEEDORES                   ,JAIME GAVIÑA                  ,                              
300,201607,2050,1,2050    ,2328,        ,0,2016-07-15,0,163,OSDE                     ,          ,0,0,10137.00,0.00,0                             ,0                             ,PROVEEDORES                   ,JAIME GAVIÑA                  ,                              
300,201607,2050,1,2050    ,2328,        ,0,2016-07-15,0,164,REINT OSDE               ,          ,0,0,0.00,3262.99,0                             ,0                             ,PROVEEDORES                   ,JAIME GAVIÑA                  ,                              
300,201607,2050,1,2050    ,2328,        ,0,2016-07-25,0,132,JAIME                    ,          ,0,0,6800.00,0.00,0                             ,0                             ,PROVEEDORES                   ,JAIME GAVIÑA                  ,                              
300,201607,2050,1,2050    ,2349,        ,0,2016-07-01,0,81,P PRESTIGIO FC 2614      ,          ,0,0,858.63,0.00,0                             ,0                             ,PROVEEDORES                   ,PINTURERIAS PRESTIGIO         ,                              
300,201607,2050,1,2050    ,2349,        ,0,2016-07-01,0,80,P PREST FC 2614          ,          ,3029,2614,0.00,858.63,0                             ,0                             ,PROVEEDORES                   ,PINTURERIAS PRESTIGIO         ,                              
300,201607,2050,1,2050    ,2442,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,5416.00,0                             ,0                             ,PROVEEDORES                   ,ARTURO CORRAL                 ,                              
300,201607,2050,1,2050    ,2442,        ,0,2016-07-28,0,73,CORRAL FC 1543           ,          ,0,0,5416.00,0.00,0                             ,0                             ,PROVEEDORES                   ,ARTURO CORRAL                 ,                              
300,201607,2050,1,2050    ,2443,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,1623.13,0.00,0                             ,0                             ,PROVEEDORES                   ,AMX ARGENTINA SA              ,                              
300,201607,2050,1,2050    ,2446,        ,0,2016-07-01,0,141,CER DON NINO 2 VECES     ,          ,0,2,390.40,0.00,0                             ,0                             ,PROVEEDORES                   ,CEREALES DON NINO SA          ,                              
300,201607,2050,1,2050    ,2458,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,33713.02,0                             ,0                             ,PROVEEDORES                   ,EL CUYANO DE LINCOLN SA       ,                              
300,201607,2050,1,2050    ,2458,        ,0,2016-07-22,0,25,EL CUYANO FC 52          ,          ,0,0,16862.56,0.00,0                             ,0                             ,PROVEEDORES                   ,EL CUYANO DE LINCOLN SA       ,                              
300,201607,2050,1,2050    ,2458,        ,0,2016-07-26,0,26,EL CUYANO FC 3/52        ,          ,0,0,16850.46,0.00,0                             ,0                             ,PROVEEDORES                   ,EL CUYANO DE LINCOLN SA       ,                              
300,201607,2050,1,2050    ,2469,        ,0,2016-07-01,0,23,SERVICOOP SA FC 15174    ,          ,0,0,1140.00,0.00,0                             ,0                             ,PROVEEDORES                   ,SERVI COOP SA                 ,                              
300,201607,2050,1,2050    ,2469,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,1140.00,0                             ,0                             ,PROVEEDORES                   ,SERVI COOP SA                 ,                              
300,201607,2050,1,2050    ,2469,        ,0,2016-07-11,0,65,SERVICOOP FC 2192        ,          ,0,0,1140.00,0.00,0                             ,0                             ,PROVEEDORES                   ,SERVI COOP SA                 ,                              
300,201607,2050,1,2050    ,2521,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,2850.89,0.00,0                             ,0                             ,PROVEEDORES                   ,MARCELO R RIOS                ,                              
300,201607,2050,1,2050    ,2550,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,1197.82,0                             ,0                             ,PROVEEDORES                   ,BERTHE CARLOS                 ,                              
300,201607,2050,1,2050    ,2550,        ,0,2016-07-05,0,29,C BERTHE FC 1009         ,          ,0,0,1197.82,0.00,0                             ,0                             ,PROVEEDORES                   ,BERTHE CARLOS                 ,                              
300,201607,2050,1,2050    ,2555,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,143.42,0                             ,0                             ,PROVEEDORES                   ,MERCADO DE OFICINA SA         ,                              
300,201607,2050,1,2050    ,2556,        ,0,2016-07-01,0,186,SALDO DE APERTURA AJUSTE ,          ,0,0,0.00,140055.11,0                             ,0                             ,PROVEEDORES                   ,JUCARFE SA                    ,                              
300,201607,2050,1,2050    ,2556,        ,0,2016-07-20,0,19,JUCARFE FC 38/39         ,          ,0,0,73604.50,0.00,0                             ,0                             ,PROVEEDORES                   ,JUCARFE SA                    ,                              
300,201607,2050,1,2050    ,2560,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,10029.78,0                             ,0                             ,PROVEEDORES                   ,CORDOBA ENVASE SA             ,                              
300,201607,2050,1,2050    ,2560,        ,0,2016-07-05,0,30,COR ENV FSALDO FC 72     ,          ,0,0,6765.98,0.00,0                             ,0                             ,PROVEEDORES                   ,CORDOBA ENVASE SA             ,                              
300,201607,2050,1,2050    ,2560,        ,0,2016-07-28,0,6,CORD ENV FC 98           ,          ,0,0,3263.80,0.00,0                             ,0                             ,PROVEEDORES                   ,CORDOBA ENVASE SA             ,                              
300,201607,2050,1,2050    ,2561,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,31253.43,0                             ,0                             ,PROVEEDORES                   ,AACREA                        ,                              
300,201607,2050,1,2050    ,2561,        ,0,2016-07-05,0,158,CREA                     ,          ,0,0,2685.84,0.00,0                             ,0                             ,PROVEEDORES                   ,AACREA                        ,                              
300,201607,2050,1,2050    ,2574,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,60192.66,0                             ,0                             ,PROVEEDORES                   ,RUMINARE LAMOTHE MARIELA      ,                              
300,201607,2050,1,2050    ,2574,        ,0,2016-07-15,0,18,RUMINARE FC 274          ,          ,0,0,37606.80,0.00,0                             ,0                             ,PROVEEDORES                   ,RUMINARE LAMOTHE MARIELA      ,                              
300,201607,2050,1,2050    ,2584,        ,0,2016-07-15,0,165,PA PRIETO FC 2145/2182   ,          ,0,0,36002.34,0.00,0                             ,0                             ,PROVEEDORES                   ,PABLO ANTONIO PRIETO          ,                              
300,201607,2050,1,2050    ,2587,        ,0,2016-07-13,0,7,VELASQUEZ FC 410         ,          ,0,0,17659.95,0.00,0                             ,0                             ,PROVEEDORES                   ,TRANSPORTE MARIYON (VELASQUEZ),                              
300,201607,2050,1,2050    ,2617,        ,0,2016-07-19,0,129,A GROPPA FC 1            ,          ,2,1,0.00,53542.50,0                             ,0                             ,PROVEEDORES                   ,ANGELICA N GROPPA             ,                              
300,201607,2050,1,2050    ,2642,        ,0,2016-07-12,0,62,IND 9  DE JULIO FC 446   ,          ,0,0,5571.00,0.00,0                             ,0                             ,PROVEEDORES                   ,INDUSTRIAS 9 DE JULIO SA      ,                              
300,201607,2050,1,2050    ,2642,        ,0,2016-07-12,0,61,IND 9 DE JULIO FC 446    ,          ,5,446,0.00,5571.00,0                             ,0                             ,PROVEEDORES                   ,INDUSTRIAS 9 DE JULIO SA      ,                              
300,201607,2050,1,2050    ,2642,        ,0,2016-07-26,0,48,IND 9 DE JULIO NC 100    ,          ,5,100,4575.00,0.00,0                             ,0                             ,PROVEEDORES                   ,INDUSTRIAS 9 DE JULIO SA      ,                              
300,201607,2050,1,2050    ,2643,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,6085.69,0                             ,0                             ,PROVEEDORES                   ,VILMA A BETBEDER              ,                              
300,201607,2050,1,2050    ,2643,        ,0,2016-07-15,0,16,A BETBEDER FC 31         ,          ,0,0,6085.69,0.00,0                             ,0                             ,PROVEEDORES                   ,VILMA A BETBEDER              ,                              
300,201607,2050,1,2050    ,2646,        ,0,2016-07-15,0,55,MAS FERRET FC 197/4948   ,          ,0,0,620.56,0.00,0                             ,0                             ,PROVEEDORES                   ,MAS FERRETERIA SA             ,                              
300,201607,2050,1,2050    ,2655,        ,0,2016-07-04,0,40,BOTIJA SA FC 259         ,          ,2,259,0.00,3146.00,0                             ,0                             ,PROVEEDORES                   ,BOTIJA SA                     ,                              
300,201607,2050,1,2050    ,2655,        ,0,2016-07-04,0,5,BOTIJA SA FC 259         ,          ,2,259,0.00,3146.00,0                             ,0                             ,PROVEEDORES                   ,BOTIJA SA                     ,                              
300,201607,2050,1,2050    ,2655,        ,0,2016-07-04,0,20,BOTIJA SA NC 7           ,          ,2,7,6171.00,0.00,0                             ,0                             ,PROVEEDORES                   ,BOTIJA SA                     ,                              
300,201607,2050,1,2050    ,2655,        ,0,2016-07-04,0,21,BOTIJA SA FC 255         ,          ,2,255,0.00,6171.00,0                             ,0                             ,PROVEEDORES                   ,BOTIJA SA                     ,                              
300,201607,2050,1,2050    ,2655,        ,0,2016-07-12,0,41,BOTIJA FC 259 ALQ JULIO  ,          ,0,0,3146.00,0.00,0                             ,0                             ,PROVEEDORES                   ,BOTIJA SA                     ,                              
300,201607,2050,1,2050    ,2657,        ,0,2016-07-10,0,2,J PEREYRA FC 1002        ,          ,0,0,34109.00,0.00,0                             ,0                             ,PROVEEDORES                   ,JORGE R PEREYRA   TRAN LUJAN  ,                              
300,201607,2050,1,2050    ,2659,        ,0,2016-07-11,0,140,A MONDINO FC 36933/36932 ,          ,0,0,477739.94,0.00,0                             ,0                             ,PROVEEDORES                   ,ALFREDO MONDINO               ,                              
300,201607,2050,1,2050    ,9999,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,31708.05,0                             ,0                             ,PROVEEDORES                   ,VARIOS                        ,                              
300,201607,2050,1,2050    ,9999,        ,0,2016-07-06,0,78,RAUL RAMOS FC 2454       ,          ,0,0,2203.00,0.00,0                             ,0                             ,PROVEEDORES                   ,VARIOS                        ,                              
300,201607,2050,1,2050    ,9999,        ,0,2016-07-06,0,77,R RAMOS FC 2454          ,          ,1,2454,0.00,2203.00,0                             ,0                             ,PROVEEDORES                   ,VARIOS                        ,                              
300,201607,2050,1,2050    ,9999,        ,0,2016-07-15,0,55,MAS FERRET FC 197/4948   ,          ,0,0,2093.23,0.00,0                             ,0                             ,PROVEEDORES                   ,VARIOS                        ,                              
300,201607,2050,1,2050    ,9999,        ,0,2016-07-25,0,27,CARDOZO GUIDO FC 94      ,          ,0,0,15463.80,0.00,0                             ,0                             ,PROVEEDORES                   ,VARIOS                        ,                              
300,201607,2050,1,2050    ,9999,        ,0,2016-07-29,0,87,O MIRANDA FC 573         ,          ,0,0,280.01,0.00,0                             ,0                             ,PROVEEDORES                   ,VARIOS                        ,                              
300,201607,2050,1,2050    ,9999,        ,0,2016-07-29,0,86,O MIRANDA FC 573         ,          ,2,573,0.00,280.01,0                             ,0                             ,PROVEEDORES                   ,VARIOS                        ,                              
300,201607,2050,1,2050    ,9999,        ,0,2016-07-30,0,74,EL SULKY FC 16           ,          ,0,0,16244.25,0.00,0                             ,0                             ,PROVEEDORES                   ,VARIOS                        ,                              
300,201607,3015,1,        ,0,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,12000.00,0                             ,0                             ,CAPITAL SUSCRIPTO             ,                              ,                              
300,201607,3020,1,        ,0,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,621767.75,0                             ,0                             ,AJUSTE CAPITAL                ,                              ,                              
300,201607,3040,1,        ,0,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,126753.55,0                             ,0                             ,RESERVA LEGAL                 ,                              ,                              
300,201607,3050,1,        ,0,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,11819401.43,0                             ,0                             ,AJUSTE DE RESERVA LEGAL       ,                              ,                              
300,201607,3100,1,        ,0,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,5226041.39,0                             ,0                             ,RESULTADO DEL EJERCICIO       ,                              ,                              
300,201607,5303,1,5303    ,2,        ,0,2016-07-28,0,102,OLEAG RET IB 51588       ,          ,0,0,1043.12,0.00,0                             ,0                             ,INGRESOS BRUTOS SOJA          ,PROVINCIA BS.AS               ,                              
300,201607,5305,1,        ,0,        ,0,2016-07-18,0,92,BRESUR ND 622 SELLADO    ,          ,0,0,7769.63,0.00,0                             ,0                             ,OTROS GTOS. VTA. SOJA         ,                              ,                              
300,201607,5305,1,        ,0,        ,0,2016-07-18,0,98,BRESUR ND 618 SELLADOS   ,          ,0,0,4627.19,0.00,0                             ,0                             ,OTROS GTOS. VTA. SOJA         ,                              ,                              
300,201607,5305,1,        ,0,        ,0,2016-07-18,0,94,BRESUR ND 621 SELLADO    ,          ,0,0,285.04,0.00,0                             ,0                             ,OTROS GTOS. VTA. SOJA         ,                              ,                              
300,201607,5305,1,        ,0,        ,0,2016-07-18,0,96,BRESUR ND 620 SELLADO    ,          ,0,0,236.70,0.00,0                             ,0                             ,OTROS GTOS. VTA. SOJA         ,                              ,                              
300,201607,5305,1,        ,0,        ,0,2016-07-18,0,90,BRESUR SELLADO ND 627    ,          ,0,0,4641.00,0.00,0                             ,0                             ,OTROS GTOS. VTA. SOJA         ,                              ,                              
300,201607,5315,1,        ,0,        ,0,2016-07-25,0,64,CENT ACOP FC 21955       ,          ,0,0,1453.00,0.00,0                             ,0                             ,SEMILLAS SOJA                 ,                              ,                              
300,201607,6001,1,        ,0,        ,0,2016-07-06,0,45,FRIBOLOBOS FC 1073       ,          ,0,0,0.00,400626.32,0                             ,0                             ,VTA HACIENDA INVERNADA        ,                              ,                              
300,201607,6001,1,        ,0,        ,0,2016-07-15,0,46,CRESPO LQ 10200          ,          ,0,0,0.00,935221.50,0                             ,0                             ,VTA HACIENDA INVERNADA        ,                              ,                              
300,201607,6001,1,        ,0,        ,0,2016-07-31,0,89,F VISON SA LQ 6139       ,          ,0,0,0.00,415911.50,0                             ,0                             ,VTA HACIENDA INVERNADA        ,                              ,                              
300,201607,6002,1,6002    ,1,        ,0,2016-07-15,0,46,CRESPO LQ 10200          ,          ,0,0,1402.83,0.00,0                             ,0                             ,INGRESOS BRUTOS INVERNADA     ,CAPITAL                       ,                              
300,201607,6002,1,6002    ,2,        ,0,2016-07-15,0,46,CRESPO LQ 10200          ,          ,0,0,7949.38,0.00,0                             ,0                             ,INGRESOS BRUTOS INVERNADA     ,PROVINCIA                     ,                              
300,201607,6005,1,        ,0,        ,0,2016-07-06,0,79,GUIAS                    ,          ,0,0,1257.00,0.00,0                             ,0                             ,GUIAS INVERNADA               ,                              ,                              
300,201607,6005,1,        ,0,        ,0,2016-07-29,0,82,GUIAS                    ,          ,0,0,2116.00,0.00,0                             ,0                             ,GUIAS INVERNADA               ,                              ,                              
300,201607,6007,1,        ,0,        ,0,2016-07-15,0,46,CRESPO LQ 10200          ,          ,0,0,50221.40,0.00,0                             ,0                             ,OTROS GASTOS VTA. INVERNADA   ,                              ,                              
300,201607,6401,1,        ,0,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,45571.35,0.00,0                             ,0                             ,REMUNERACIONES GANADERIA      ,                              ,                              
300,201607,6402,1,        ,0,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,16863.33,0.00,0                             ,0                             ,CARGAS SOCIALES GANADERIA     ,                              ,                              
300,201607,6601,1,6601    ,4,        ,0,2016-07-01,0,56,ADRIAN ESCURRA FC 733 HER,          ,0,0,5168.00,0.00,0                             ,0                             ,CONSERVACION PRADERAS GANADERI,FERTILIZANTE                  ,                              
300,201607,6601,1,6601    ,4,        ,0,2016-07-01,0,56,ADRIAN ESCURRA FC 733 HER,          ,0,0,22304.00,0.00,0                             ,0                             ,CONSERVACION PRADERAS GANADERI,FERTILIZANTE                  ,                              
300,201607,6801,1,6801    ,4,        ,0,2016-07-01,0,56,ADRIAN ESCURRA FC 733 HER,          ,0,0,3536.00,0.00,0                             ,0                             ,VERDEOS INVIERNO GANADERIA    ,APLICACION HERBICIDAS         ,                              
300,201607,6901,1,6901    ,1,        ,0,2016-07-20,0,14,ATSA VAC AFTOSA          ,          ,0,0,20000.00,0.00,0                             ,0                             ,SANIDAD GANADERIA             ,PRODUCTOS VETERINARIOS        ,                              
300,201607,7010,1,7010    ,1,        ,0,2016-07-18,0,125,QUARIN FC 121233 1320LGAS,          ,0,0,19577.83,0.00,0                             ,0                             ,TRACTORES                     ,GAS OIL                       ,                              
300,201607,7020,1,7020    ,3,        ,0,2016-07-12,0,61,IND 9 DE JULIO FC 446    ,          ,0,0,4604.13,0.00,0                             ,0                             ,IMPLEMENTOS                   ,REPUESTOS Y REPARACIONES      ,                              
300,201607,7020,1,7020    ,3,        ,0,2016-07-26,0,48,IND 9 DE JULIO NC 100    ,          ,0,0,0.00,3780.99,0                             ,0                             ,IMPLEMENTOS                   ,REPUESTOS Y REPARACIONES      ,                              
300,201607,7020,1,7020    ,3,        ,0,2016-07-29,0,86,O MIRANDA FC 573         ,          ,0,0,231.41,0.00,0                             ,0                             ,IMPLEMENTOS                   ,REPUESTOS Y REPARACIONES      ,                              
300,201607,7030,1,7030    ,1,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,10675.90,0.00,0                             ,0                             ,PERSONAL EMPRESA MAQUINARIA   ,REMUNERACIONES                ,                              
300,201607,7030,1,7030    ,2,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,3964.84,0.00,0                             ,0                             ,PERSONAL EMPRESA MAQUINARIA   ,CARGAS SOCIALES               ,                              
300,201607,8010,1,8010    ,1,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,11960.64,0.00,0                             ,0                             ,PERSONAL ESTRUCTURA CAMPO     ,REMUNERACIONES                ,                              
300,201607,8010,1,8010    ,2,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,3964.84,0.00,0                             ,0                             ,PERSONAL ESTRUCTURA CAMPO     ,CARGAS SOCIALES               ,                              
300,201607,8020,1,8020    ,3,        ,0,2016-07-10,0,126,QUARIN FC 121183         ,          ,0,0,1323.23,0.00,0                             ,0                             ,CAMIONETA                     ,GAS OIL                       ,                              
300,201607,8020,1,8020    ,3,        ,0,2016-07-27,0,128,QUARIN FC 53148          ,          ,0,0,522.33,0.00,0                             ,0                             ,CAMIONETA                     ,GAS OIL                       ,                              
300,201607,8020,1,8020    ,3,        ,0,2016-07-31,0,142,QUARIN FC 2              ,          ,0,0,696.44,0.00,0                             ,0                             ,CAMIONETA                     ,GAS OIL                       ,                              
300,201607,8040,1,8040    ,1,        ,0,2016-07-11,0,34,ARBA CUOTA 2/2016        ,          ,0,0,60805.10,0.00,0                             ,0                             ,IMPUESTOS                     ,IMPUESTO INMOBILIARIO         ,                              
300,201607,8050,1,8050    ,2,        ,0,2016-07-01,0,80,P PREST FC 2614          ,          ,0,0,709.61,0.00,0                             ,0                             ,MANTENIMIENTO BIENES USO      ,EDIFICIOS Y GALPONES          ,                              
300,201607,8050,1,8050    ,2,        ,0,2016-07-06,0,77,R RAMOS FC 2454          ,          ,0,0,1820.66,0.00,0                             ,0                             ,MANTENIMIENTO BIENES USO      ,EDIFICIOS Y GALPONES          ,                              
300,201607,8050,1,8050    ,2,        ,0,2016-07-21,0,130,CESAR ACOSTARREGLO CASA J,          ,0,0,2800.00,0.00,0                             ,0                             ,MANTENIMIENTO BIENES USO      ,EDIFICIOS Y GALPONES          ,                              
300,201607,8050,1,8050    ,5,        ,0,2016-07-19,0,129,A GROPPA FC 1            ,          ,0,0,44250.00,0.00,0                             ,0                             ,MANTENIMIENTO BIENES USO      ,ALAMBRADOS Y TRANQUERAS       ,                              
300,201607,8060,1,8060    ,1,        ,0,2016-07-01,0,141,CER DON NINO 2 VECES     ,          ,0,0,0.00,336.13,0                             ,0                             ,CAMIONETA TOYOTA 2006         ,COMBUSTIBLE                   ,                              
300,201607,8060,1,8060    ,1,        ,0,2016-07-02,0,107,DEHEZA FC 24054          ,          ,0,0,548.83,0.00,0                             ,0                             ,CAMIONETA TOYOTA 2006         ,COMBUSTIBLE                   ,                              
300,201607,8060,1,8060    ,1,        ,0,2016-07-10,0,115,DEHEZA FC 12952          ,          ,0,0,1091.67,0.00,0                             ,0                             ,CAMIONETA TOYOTA 2006         ,COMBUSTIBLE                   ,                              
300,201607,8080,1,8080    ,1,        ,0,2016-07-06,0,109,JUMBO FC 2868            ,          ,0,0,973.89,0.00,0                             ,0                             ,OTROS GASTOS CASCO            ,ALIMENTACION CHALET           ,                              
300,201607,8080,1,8080    ,1,        ,0,2016-07-06,0,110,JUM BO FC 2868           ,          ,0,0,19.31,0.00,0                             ,0                             ,OTROS GASTOS CASCO            ,ALIMENTACION CHALET           ,                              
300,201607,8080,1,8080    ,1,        ,0,2016-07-09,0,112,JUMBO FC 2209            ,          ,0,0,428.59,0.00,0                             ,0                             ,OTROS GASTOS CASCO            ,ALIMENTACION CHALET           ,                              
300,201607,8080,1,8080    ,1,        ,0,2016-07-09,0,113,JUMBO FC 2209            ,          ,0,0,915.38,0.00,0                             ,0                             ,OTROS GASTOS CASCO            ,ALIMENTACION CHALET           ,                              
300,201607,8080,1,8080    ,1,        ,0,2016-07-10,0,117,S LA ANON FC 18750       ,          ,0,0,2277.96,0.00,0                             ,0                             ,OTROS GASTOS CASCO            ,ALIMENTACION CHALET           ,                              
300,201607,8080,1,8080    ,3,        ,0,2016-07-05,0,119,CENC FC 9716             ,          ,0,0,2041.70,0.00,0                             ,0                             ,OTROS GASTOS CASCO            ,OTROS GASTOS VARIOS           ,                              
300,201607,8090,1,8090    ,3,        ,0,2016-07-15,0,124,CECT FC 519              ,          ,0,0,308.78,0.00,0                             ,0                             ,OTROS GASTOS ESTANCIA         ,ENERGIA ELECTRICA             ,                              
300,201607,8090,1,8090    ,3,        ,0,2016-07-15,0,122,CECT FC 9520             ,          ,0,0,6636.77,0.00,0                             ,0                             ,OTROS GASTOS ESTANCIA         ,ENERGIA ELECTRICA             ,                              
300,201607,8090,1,8090    ,3,        ,0,2016-07-15,0,123,CECT FC 9518             ,          ,0,0,808.34,0.00,0                             ,0                             ,OTROS GASTOS ESTANCIA         ,ENERGIA ELECTRICA             ,                              
300,201607,8090,1,8090    ,4,        ,0,2016-07-04,0,44,YPF GAS FC 19180         ,          ,0,0,3042.42,0.00,0                             ,0                             ,OTROS GASTOS ESTANCIA         ,GAS                           ,                              
300,201607,8090,1,8090    ,6,        ,0,2016-07-08,0,83,N MARTIN FC 374          ,          ,0,0,880.00,0.00,0                             ,0                             ,OTROS GASTOS ESTANCIA         ,OTROS                         ,                              
300,201607,8090,1,8090    ,6,        ,0,2016-07-21,0,84,CASA TINE FC 1676        ,          ,0,0,321.90,0.00,0                             ,0                             ,OTROS GASTOS ESTANCIA         ,OTROS                         ,                              
300,201607,8520,1,8520    ,3,        ,0,2016-07-01,0,139,MEDIA LUNA JULIO         ,          ,0,0,638.03,0.00,0                             ,0                             ,GASTOS OFICINA CAMPO          ,SUSCRIPCIONES                 ,                              
300,201607,8520,1,8520    ,3,        ,0,2016-07-31,0,148,MEDIA LUNA AGOS16        ,          ,0,0,619.14,0.00,0                             ,0                             ,GASTOS OFICINA CAMPO          ,SUSCRIPCIONES                 ,                              
300,201607,8520,1,8520    ,4,        ,0,2016-07-11,0,59,CETA FC 1372             ,          ,0,0,272.23,0.00,0                             ,0                             ,GASTOS OFICINA CAMPO          ,TELEFONO                      ,                              
300,201607,8520,1,8520    ,5,        ,0,2016-07-18,0,121,R CANOSA FC 1037         ,          ,0,0,6438.38,0.00,0                             ,0                             ,GASTOS OFICINA CAMPO          ,ASESORAMIENTO TECNICO         ,                              
300,201607,8520,1,8520    ,7,        ,0,2016-07-02,0,147,MEDIA LUNA ALM           ,          ,0,0,300.00,0.00,0                             ,0                             ,GASTOS OFICINA CAMPO          ,OTROS GASTOS                  ,                              
300,201607,9005,1,9005    ,1,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,24603.37,0.00,0                             ,0                             ,PERSONAL ADMINISTRACION BS AS ,REMUNERACION                  ,                              
300,201607,9005,1,9005    ,2,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,7244.64,0.00,0                             ,0                             ,PERSONAL ADMINISTRACION BS AS ,C SOCIALES                    ,                              
300,201607,9005,1,9005    ,3,        ,0,2016-07-11,0,66,OSDE 6/2016              ,          ,0,0,4736.00,0.00,0                             ,0                             ,PERSONAL ADMINISTRACION BS AS ,SEGURO                        ,                              
300,201607,9010,1,9010    ,15,        ,0,2016-07-04,0,40,BOTIJA SA FC 259         ,          ,0,0,2600.00,0.00,0                             ,0                             ,ESCRITORIO BUENOS AIRES       ,ALQUILER OFICINA710           ,                              
300,201607,9010,1,9010    ,15,        ,0,2016-07-04,0,5,BOTIJA SA FC 259         ,          ,0,0,2600.00,0.00,0                             ,0                             ,ESCRITORIO BUENOS AIRES       ,ALQUILER OFICINA710           ,                              
300,201607,9010,1,9010    ,15,        ,0,2016-07-04,0,21,BOTIJA SA FC 255         ,          ,0,0,5100.00,0.00,0                             ,0                             ,ESCRITORIO BUENOS AIRES       ,ALQUILER OFICINA710           ,                              
300,201607,9010,1,9010    ,15,        ,0,2016-07-04,0,20,BOTIJA SA NC 7           ,          ,0,0,0.00,5100.00,0                             ,0                             ,ESCRITORIO BUENOS AIRES       ,ALQUILER OFICINA710           ,                              
300,201607,9020,1,9020    ,1,        ,0,2016-07-01,0,153,BG IBC                   ,          ,0,0,28.95,0.00,0                             ,0                             ,IMPUESTOS                     ,INGRESOS BRUTOS               ,                              
